# Name, RA, Dec, N_exp, SNR, parallax, parallax_error, Kmag, Kmag_err, Bmag, Bmag_err, Vmag, Vmag_err
LRa02_E1_4601,101.92542,-3.71747,37.0,28.182086509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ4308A,345.14104,-23.95229,2.0,13.1654851791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD224228,359.04945,-39.0517,27.0,482.848961892,45.4714663746,0.227544736165,5.90700006485,0.0,9.22099971771,0.0,8.19699954987,0.0
N330-2,14.08123,-72.45893,79.0,78.9350999239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD80859,140.15121,-47.56872,5.0,199.462552876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The-moon,99.38824,26.47103,2.0,614.240938069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRc03_E2_2590,278.52857,-6.00173,37.0,15.4929016004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ369,147.79748,-12.33228,44.0,265.114088649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMC171.8-36981,82.96261,-71.22521,10.0,10.495237015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QR-Cen,209.9676,-59.64632,19.0,139.512938468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD217343,345.08533,-26.15236,22.0,605.617181064,31.6502123232,0.240941692094,5.94299983978,0.0,0.0,0.0,0.0,0.0
HS-Hya,156.15727,-19.09285,10.0,259.852554346,9.6761996691,0.268418285948,6.95699977875,0.0,8.44799995422,0.0260000005364,8.22700023651,0.177000001073
HIP-62108,190.93198,-44.67596,4.0,241.173837719,6.98805039861,0.233642410281,8.56599998474,0.0,10.329000473,0.0149999996647,10.017999649,0.0
Mus,198.80747,-67.89567,9.0,621.310638892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR4748,187.09677,-39.04037,16.0,717.771244896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD11462,27.33561,-72.411,11.0,404.740175915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V906-Sco,268.48063,-34.75202,37.0,1532.63739351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CL648-1,84.4004,-70.23233,20.0,13.0284304504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL_Lib,227.24142,-11.79133,20.0,397.886026394,9.30060057498,0.248693495685,6.54099988937,0.0,7.89900016785,0.070000000298,7.53599977493,0.0469999983907
V3903-Sgr,272.3264,-23.98686,39.0,1014.74156809,1.0285828557,0.347934683753,6.77899980545,0.0,nan,nan,nan,nan
GJ3918,237.55026,0.96009,30.0,46.5521213265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD025490,60.79409,5.99045,8.0,869.306148604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR6139,255.24904,-86.36931,20.0,1039.19304751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V958Cen,198.67224,-38.6506,1.0,165.1,1.51510689113,0.308356056257,7.43800020218,0.0,nan,nan,nan,nan
HD105690,182.52886,-49.18081,133.0,1305.5758423,26.8500893986,0.22518034929,6.48999977112,0.0,nan,nan,nan,nan
GJ895.1,351.42914,-45.61071,4.0,39.5452904908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ4100,287.66013,1.5361,88.0,90.1695070409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRc02_E2_3121,284.68513,-2.26373,13.0,9.8549479958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ4249,330.86584,-50.64619,6.0,21.25605796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceres,169.6312,21.14229,1.0,82.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-144622,260.68327,-14.96109,4.0,56.3896267056,32.7620322766,0.256663799946,0.0,0.0,12.2550001144,0.0299999993294,10.8940000534,0.0230000000447
HD141943,238.36039,-42.26998,54.0,934.95156559,16.6026136092,0.252720749775,6.34200000763,0.0,nan,nan,nan,nan
LRc02_E2_4747,279.75211,6.97145,30.0,18.0726312417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP-80114,245.28498,-71.28829,9.0,310.278777876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_Lup,229.74105,-40.79083,3.0,265.13064704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD-84-0080,112.71725,-84.32195,12.0,99.0704799625,14.4464736867,0.326886615824,7.90600013733,0.0,10.6210002899,0.0260000005364,10.1079998016,0.0370000004768
HD-93257,161.605847,18.8916,2.0,160.257449125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR3476,130.92453,-49.8248,1.0,200.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT_Peg,320.9019,14.05088,1.0,175.1,0.977908867472,0.381315259703,6.82000017166,0.0,nan,nan,nan,nan
HD211970,335.56895,-54.5601,6.0,76.5414920158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRc02_E1_4272,284.39715,-3.683,3.0,5.03686410379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V4089_Sgr,293.53372,-40.0364,14.0,672.624085207,6.74767425504,0.489313782044,5.59700012207,0.0,0.0,0.0,0.0,0.0
CERES,170.09918,18.72387,2.0,150.227993397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD045270,95.63134,-60.21891,23.0,1146.57893754,41.9731407825,0.276483038906,5.04500007629,0.0,nan,nan,nan,nan
X-Cae,76.11067,-35.70334,8.0,834.647530398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD34816,79.89009,-13.17612,69.0,2665.40872663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD84809,146.42463,-57.18771,6.0,260.542414973,1.88577070065,0.924573784206,6.71999979019,0.0,6.42600011826,0.0,6.70599985123,0.0
V722-Men,97.08595,-0.72684,10.0,254.554257478,9.4625777273,0.528687668292,6.53900003433,0.0,nan,nan,nan,nan
GJ1214,258.83402,4.96291,91.0,39.5341624421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD206642,326.12585,-38.55316,3.0,416.268302901,3.59767447937,0.478459369253,3.26799988747,0.0,nan,nan,nan,nan
HR-2198,93.01708,16.13061,6.0,868.510967116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ4383,359.64144,7.65692,9.0,37.1324655793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD205879,327.66955,-83.9564,6.0,250.307151316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP-22068,71.20821,-32.87722,12.0,323.790565026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP29575,93.47146,-3.74039,1.0,280.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD155968,258.74353,-2.50167,6.0,97.4576318202,18.8307012389,0.228707303443,6.87200021744,0.0,9.05200004578,0.00400000018999,8.40799999237,0.0189999993891
HD102458,176.85404,-49.88435,24.0,453.778734627,9.06280799859,0.264287092459,7.51000022888,0.0,10.2510004044,0.0010000000475,nan,nan
GJ4065,279.07917,13.60595,7.0,17.4639628951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRc03_E2_4619,278.00914,-6.43307,31.0,23.3143732491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP-56713,174.4216,-28.85074,10.0,284.610207125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYC-8654-1115-1,189.90867,-57.5287,5.0,82.8441307517,8.62252548535,0.300215790063,8.13300037384,0.0,10.9169998169,0.0489999987185,10.1990003586,0.101000003517
HD-90569,156.91697,9.76167,24.0,814.314079456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRa02_E1_4106,97.11915,6.1871,21.0,37.7896811312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRa01_E1_4667,100.28568,0.57253,11.0,23.2892679146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKY,217.50008,-20.0,1.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD135240,229.23439,-60.95826,95.0,2603.29845388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD169689,276.40407,8.03303,189.0,1893.5025033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N2004-1,82.64013,-67.2869,5.0,25.7509223136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD000987,3.46354,-74.68685,15.0,304.272164353,21.3092255405,0.31415130249,6.96199989319,0.0,9.38799953461,0.0,8.78600025177,0.0
GJ891,347.57095,-25.92843,28.0,110.67492941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-23208,55.67109,-20.54607,3.0,114.409003142,17.8071261058,0.331154937074,7.19999980927,0.0,9.99800014496,0.0759999975562,9.14500045776,0.0
HD177171,286.5869,-52.34059,38.0,1345.42476936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ912,358.9179,-6.14432,9.0,47.8012552136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-51797,104.10419,-46.7841,12.0,147.664213674,10.6492183431,0.265479664756,7.8029999733,0.0,10.501999855,0.0839999988675,9.86900043488,0.195999994874
V393_Sco,267.19512,-35.05913,9.0,303.655577917,1.21133535092,0.319779832945,6.55100011826,0.0,0.0,0.0,0.0,0.0
V383_Sco,268.3977,-38.08364,5.0,110.018725679,0.0714714198423,0.21284954776,7.61299991608,0.0,0.0,0.0,0.0,0.0
mk22,276.37778,-12.68972,3.0,49.125248091,0.31997930114,0.294200455767,5.46299982071,0.0,10.2390003204,0.01600000076,9.22799968719,0.0
HD042270,88.37195,-81.94873,4.0,135.517452751,17.3333623843,0.300172727637,6.9439997673,0.0,10.2849998474,0.00600000005215,nan,nan
GJ3700,180.42289,-12.23031,11.0,40.2049748166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PT-Vel,137.74753,-43.27111,21.0,590.540294984,6.14505730128,0.451470426158,6.83699989319,0.0,0.0,0.0,0.0,0.0
HD33331,76.85711,-44.82231,5.0,283.433202007,3.5495727737,0.417246475874,7.13899993896,0.0,nan,nan,nan,nan
2028_MP_del,307.11667,11.72163,15.0,430.932291665,5.42204942632,0.319704499062,6.85400009155,0.0,7.77500009537,0.0439999997616,7.52400016785,0.0219999998808
HIP-60632,186.39626,1.28414,7.0,327.521312284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAS,291.70177,-0.50107,2.0,18.3600108932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMC101.1-54147,13.37215,-72.71486,3.0,10.2927158709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1RXSJ1233-57,188.39112,-57.23403,9.0,84.319214892,9.76244597228,0.271108066731,8.27200031281,0.0,11.876999855,0.035000000149,10.8809995651,0.0309999994934
HD142331,238.57703,-8.58093,41.0,487.839358806,16.4028749099,0.280882786801,7.125,0.0,9.33399963379,0.0,8.64200019836,0.0
HD144965,242.54726,-40.12936,1.0,201.4,3.84455728671,0.391655280455,6.242000103,0.0,nan,nan,nan,nan
HD-94660,163.75777,-42.25075,2.0,366.393722654,3.16769142013,0.605176325402,6.13199996948,0.0,0.0,0.0,0.0,0.0
GJ4056,276.02312,1.68882,11.0,49.9458707002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR-3858,145.32426,-23.59047,8.0,1106.14041604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD46149,97.97128,5.03451,734.0,2422.71218885,0.817565804234,0.320497378544,7.25099992752,0.0,0.0,0.0,0.0,0.0
GJ3835,213.75077,10.41085,11.0,34.7456472094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD203771,321.26145,-23.31929,5.0,82.5868633622,17.42245544,0.288931166063,7.65000009537,0.0,10.845000267,0.0289999991655,9.88099956512,0.0
EE-Peg,325.01227,9.18539,11.0,381.428577849,7.37162063178,0.297610902632,6.64599990845,0.0,7.21799993515,0.43900001049,7.07999992371,0.375999987125
GJ9600,265.84394,-18.5168,1.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP-56327,173.2193,-12.03392,5.0,396.811995786,5.57797261447,0.374985503886,7.67999982834,0.0,0.0,0.0,0.0,0.0
0530_TZ-Men,82.52984,-84.7821,7.0,254.426747808,8.02235905125,0.488111727953,6.117000103,0.0,0.0,0.0,0.0,0.0
EpsLup,230.67308,-44.68987,4.0,623.305791727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD137785,232.33258,-38.63504,6.0,338.725183593,16.526049965,0.548208752557,5.51499986649,0.0,0.0,0.0,0.0,0.0
GJ3643,166.43542,10.23444,31.0,37.0178335401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N2100-3,85.51284,-69.21852,7.0,18.165076383,0.245142119713,0.465239748265,11.2460002899,0.0,0.0,0.0,0.0,0.0
Vesta,159.7317,13.82095,4.0,262.281871276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP-64920,199.60062,-28.33148,2.0,290.874027716,6.08978110772,0.370416825233,4.41599988937,0.0,8.12600040436,0.0359999984503,7.66300010681,0.0659999996424
ZI-1082_G7III,220.40981,8.1596,1.0,193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD143578,240.66266,-35.25268,3.0,281.304976849,1.24389325898,0.338859764819,8.35900020599,0.0,8.84799957275,0.0359999984503,8.75100040436,0.0900000035763
SERAM-0947-4003,146.83584,-40.05186,12.0,93.1919524423,9.87523709968,0.25457035514,8.88099956512,0.0,11.5,0.0430000014603,10.7700004578,0.0280000008643
HD43913,94.74955,4.19012,22.0,1088.75290126,1.74978915809,0.312100823786,7.46400022507,0.0,nan,nan,nan,nan
hd86081,149.02692,-3.80677,9.0,280.604864534,9.72209207226,0.230210977193,7.29899978638,0.0,nan,nan,nan,nan
HIP-86694,265.70802,-40.32114,9.0,488.180509648,9.58611961524,0.228669341622,0.0,0.0,9.16499996185,0.0,8.69900035858,0.0
V397-Pup,117.31704,-35.24611,15.0,604.066171872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRc02_E1_0981,280.65269,5.35257,2.0,11.0675200474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ629.3,249.11718,-49.3116,17.0,34.8883934855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-145003,275.13421,-14.36035,6.0,65.8068385504,22.0381618964,0.372522320753,7.86199998856,0.0,11.7989997864,0.0209999997169,10.6759996414,0.0469999983907
mk18,225.86466,-11.58997,2.0,15.1980261876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ1212,258.42058,-8.41942,1.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERES,168.50248,22.35833,1.0,127.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V358-Pup,104.41949,-41.29795,11.0,144.436560469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR-2395,98.41279,-1.22011,6.0,792.669918693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BB_scl,23.75747,-29.90917,3.0,217.17555111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRc02_E2_3877,285.57236,-2.61347,4.0,12.9664952859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QU_Hya,164.13231,-34.56316,11.0,186.927205083,10.642290152,0.324766730827,6.89599990845,0.0,8.99600028992,0.0,8.35900020599,0.0
AL-Ari,40.64963,12.73206,22.0,219.734589903,7.10634765492,0.371981325054,7.8860001564,0.0,9.78499984741,0.0399999991059,9.22700023651,0.0579999983311
HD090905,157.42982,1.49135,24.0,883.519439514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD103257,178.3234,-36.57627,5.0,200.179669297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP-94929,289.74568,-15.5387,2.0,215.809174967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EW_Eri,46.0021,-17.73664,15.0,296.521382028,5.28638923614,0.264227425303,7.62599992752,0.0,8.78299999237,0.111000001431,8.41199970245,0.0610000006855
V963_Cen,199.69276,-58.27075,17.0,273.537383186,8.66830369281,0.242010973556,7.02299976349,0.0,9.23799991608,0.0,8.61800003052,0.0
HR-5885,237.74708,-25.74935,6.0,868.458087647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP98105,299.0694,-52.97149,14.0,87.0863364713,31.6969590944,0.293439233663,7.25500011444,0.0,11.8979997635,0.0140000004321,10.5900001526,0.0480000004172
HD101412,174.93681,-60.17541,4.0,153.702081964,2.27127590174,0.291449736889,7.46600008011,0.0,10.2049999237,0.138999998569,nan,nan
HD206481,326.43902,-69.36425,7.0,332.857146536,10.1533257611,0.222224575236,7.05200004578,0.0,0.0,0.0,0.0,0.0
BN-Scl,346.93156,-30.23207,18.0,270.456928179,5.62907653109,0.307700285904,7.95300006866,0.0,9.40100002289,0.0,8.92800045013,0.082000002265
Sun_spectra_pol_circ,178.75024,-39.0,3.0,310.706066886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V337Vel,152.32868,-50.64054,1.0,211.4,0.815784315007,0.27556513935,7.53499984741,0.0,nan,nan,nan,nan
GJ817,316.22365,-16.96549,9.0,44.3853579461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EG274,245.89543,-39.2285,2.0,60.1774043973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD104819,181.0477,-22.3689,3.0,350.180210749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N66,84.08252,-67.30194,5.0,4.10243829935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PX-Hya,158.38355,-20.18292,13.0,236.775547724,4.14783541418,0.270454855747,7.38899993896,0.0,8.77400016785,0.0,8.41600036621,0.0
mk2,223.4037,3.30106,1.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ889.1,347.03117,3.3312,3.0,38.1943713131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD40657,90.01875,-3.07489,7.0,708.594439719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-99803,172.15244,-42.6763,1.0,304.5,3.5809579,0.390323782331,7.33699989319,0.0,0.0,0.0,0.0,0.0
HD216956,344.41485,-29.62153,9.0,140.95733397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAND1557,133.0628,11.32924,24.0,130.463404831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OZ_Nor,247.2108,-44.81304,3.0,348.189330681,0.93807228225,0.515770345848,6.07700014114,0.0,0.0,0.0,0.0,0.0
GJ4129,299.5646,2.03603,4.0,19.7800404449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD191902,303.17693,-13.19969,2.0,44.8910904301,24.6477294582,0.269394207859,0.0,0.0,10.8400001526,0.0240000002086,9.97200012207,0.123000003397
HD-187098,297.29118,-28.79555,1.0,235.7,21.0605531431,0.704949935487,4.94999980927,0.0,0.0,0.0,0.0,0.0
HD171427,278.63354,6.46292,38.0,196.46895429,1.52402611892,0.239593997491,4.52500009537,0.0,8.48099994659,0.0,7.15500020981,0.0
RZ_Cha,160.59801,-82.0421,11.0,213.695648061,5.68483591107,0.259097675844,6.90399980545,0.0,nan,nan,nan,nan
HD-138764,233.61341,-9.18189,1.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMC118.1-35143,77.24212,-68.89316,7.0,4.53872228716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-168525,275.30382,-26.08287,4.0,369.939616694,5.51333962445,0.912759684319,6.07999992371,0.0,0.0,0.0,0.0,0.0
GJ4024,265.75466,5.79068,4.0,49.6893348718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD9174,22.51058,-19.60574,16.0,357.482041507,12.3391444396,0.309944893391,6.74399995804,0.0,9.11200046539,0.0240000002086,8.36499977112,0.0309999994934
HD177033,286.03129,-28.20182,11.0,110.198502712,21.9237613866,0.371174000319,7.56599998474,0.0,10.857000351,0.0270000007004,9.87300014496,0.0
UX-Men,82.51003,-76.25001,21.0,285.250346187,9.71833930831,0.213746908891,6.91499996185,0.0,nan,nan,nan,nan
WZ_Oph,256.66085,7.78042,11.0,147.509694597,6.60827198826,0.237838348548,8.26900005341,0.0,10.045999527,0.0149999996647,9.49600028992,0.0
GJ747.1,287.33655,-14.7485,2.0,8.95879456177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP105368,320.13837,-23.6081,4.0,67.2687891968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR6141,247.55543,-25.11281,2.0,269.771236421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMC132.7-325,73.31605,-67.56724,9.0,11.7728501222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD213852,340.43869,-83.46024,4.0,55.1263095083,22.4517168282,0.232432676712,7.18699979782,0.0,10.2989997864,0.0140000004321,nan,nan
HD146444,244.66615,-49.41504,3.0,297.892094558,0.822538912242,0.30106462924,6.93400001526,0.0,0.0,0.0,0.0,0.0
V381_Sco,266.76943,-35.7867,5.0,58.6363368569,-0.64374279931,0.930052716009,7.0640001297,0.0,0.0,0.0,0.0,0.0
HD197027,310.48106,-27.21529,64.0,564.250972529,13.0777258469,0.970080727758,7.59399986267,0.0,9.78699970245,0.0,9.11200046539,0.0
mk23,295.36228,-72.33693,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ754.1B,290.14212,-7.66125,2.0,12.2543869696,95.0980657719,0.466487031449,12.420999527,0.0,12.3690004349,0.0520000010729,12.2810001373,0.0460000000894
HV_Lup,232.07951,-45.13881,3.0,322.348786255,0.723688164477,0.380583314165,7.16499996185,0.0,7.86299991608,0.082999996841,7.73099994659,0.101000003517
DP_cet,32.4673,3.77102,17.0,609.896196086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD170008,276.76113,9.21007,116.0,448.622770265,12.1538378577,0.368794536147,5.22300004959,0.0,8.21399974823,0.0,7.34000015259,0.0
HD-126053,215.81693,1.24195,2.0,248.580469868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD87203,150.47054,-54.20657,1.0,193.0,0.832761245764,0.284876469293,8.1829996109,0.0,8.69699954987,0.0,8.64200019836,0.0
Ceres,170.08873,20.34788,1.0,92.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD115169,198.95154,-29.50464,34.0,460.828210942,12.7559524118,0.306659624804,7.70699977875,0.0,9.97599983215,0.159999996424,9.22900009155,0.0179999992251
GJ2121,247.5562,-14.6619,25.0,44.9874426924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104Tau,76.86413,18.64269,4.0,512.614406743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mk20,269.8932,-39.5853,2.0,17.7589414099,0.119838757388,0.318198909298,9.58699989319,0.0,0.0,0.0,0.0,0.0
HD008829,21.71718,-13.05305,4.0,552.879643322,27.8875614902,0.711212187299,4.71299982071,0.0,6.21299982071,0.0359999984503,6.09899997711,0.0659999996424
HD-81544,140.89762,-61.19152,4.0,81.2670905102,10.3630595164,0.224383118095,7.96400022507,0.0,10.7119998932,0.0399999991059,nan,nan
SKY,166.20415,-27.00243,3.0,91.404923281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-161023,265.95431,-13.5071,1.0,319.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102734,156.89616,-19.73697,1.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ4364,357.41217,8.35831,11.0,59.6783880479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD78050,136.68161,20.50975,1.0,175.9,2.57993137361,0.263644387322,5.55100011826,0.0,nan,nan,nan,nan
BD-035059,313.49083,-2.76683,6.0,48.9776479631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ890,347.08325,-15.40828,1.0,17.7,39.848533712,0.251200649039,7.1139998436,0.0,12.2829999924,0.019999999553,10.876999855,0.0209999997169
HD214383,339.53587,-25.14101,4.0,79.0831840532,19.6043236423,0.232437557791,7.80800008774,0.0,11.0769996643,0.0340000018477,10.1350002289,0.0299999993294
HD101615_A0V,175.33463,-43.09501,11.0,642.40876395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD131168,223.34575,-45.85557,1.0,211.8,1.77026148863,0.216372787839,7.24800014496,0.0,0.0,0.0,0.0,0.0
HD45346,96.18727,-43.40684,35.0,555.525147946,17.2967973634,0.220468460914,7.0689997673,0.0,9.65999984741,0.575999975204,8.70800018311,0.0
HD23398,55.48211,-57.99992,2.0,127.522625443,13.7487098561,0.409043816712,6.78499984741,0.0,9.19299983978,0.00899999961257,8.41300010681,0.0149999996647
HD-160032,265.10257,-49.41657,1.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ4005,261.0723,-4.36256,4.0,16.2428445785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-96568,166.5987,-64.8395,26.0,724.970792515,6.77211639807,0.460789811798,6.04799985886,0.0,nan,nan,nan,nan
